"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.location_label","Input.location_description","Input.location_type","Input.random_country","Answer.Q1Answer","Answer.Q2Answer","Answer.Q3Answer","Answer.Q4Answer","Approve","Reject"
"3OPLMF3EV92JE99FXP9O9WEUKOBNLZ","3BNVQ7CWEROWLBZM54TF1SQFM4H37Q","Answer a short survey about a tourist location in your state.","Answer four multiple choice questions about a ""hidden gem"" tourist spot.","survey, attractions, locations","$0.03","Fri May 07 15:35:00 PDT 2021","10","BatchId:4434683;OriginalHitTemplateId:928390912;","3600","259200","Fri May 14 15:35:00 PDT 2021","","","34FNN24DCRO1A372267UY6BRRLRY5U","A2THPUS5RA1DZP","Submitted","Sat May 08 06:29:51 PDT 2021","Sat May 08 06:30:05 PDT 2021","Tue May 11 06:30:05 PDT 2021","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","Jesse Ball Dupont Park, Jacksonville, Florida","The is a tree called the Treaty Oak tree which is a truly remarkable tree!","historical landmark","Australia","Yes_Visited","Yes_Like","Validate_Yes","Reccomend"
"3OPLMF3EV92JE99FXP9O9WEUKOBNLZ","3BNVQ7CWEROWLBZM54TF1SQFM4H37Q","Answer a short survey about a tourist location in your state.","Answer four multiple choice questions about a ""hidden gem"" tourist spot.","survey, attractions, locations","$0.03","Fri May 07 15:35:00 PDT 2021","10","BatchId:4434683;OriginalHitTemplateId:928390912;","3600","259200","Fri May 14 15:35:00 PDT 2021","","","37WLF8U1WU5292IZ3AG8H4AGPZP6KF","A3EB7U6K5IHNVF","Submitted","Fri May 07 15:39:33 PDT 2021","Fri May 07 15:41:46 PDT 2021","Mon May 10 15:41:46 PDT 2021","","","","133","0% (0/0)","0% (0/0)","0% (0/0)","Jesse Ball Dupont Park, Jacksonville, Florida","The is a tree called the Treaty Oak tree which is a truly remarkable tree!","historical landmark","Australia","No_Unheard","Yes_Like","Validate_No","Reccomend"
"3OPLMF3EV92JE99FXP9O9WEUKOBNLZ","3BNVQ7CWEROWLBZM54TF1SQFM4H37Q","Answer a short survey about a tourist location in your state.","Answer four multiple choice questions about a ""hidden gem"" tourist spot.","survey, attractions, locations","$0.03","Fri May 07 15:35:00 PDT 2021","10","BatchId:4434683;OriginalHitTemplateId:928390912;","3600","259200","Fri May 14 15:35:00 PDT 2021","","","3DZQRBDBSQU1028PPHRC1NP6W4AS3Q","A21F3JVYYDOQ7W","Submitted","Fri May 07 20:00:04 PDT 2021","Fri May 07 20:00:13 PDT 2021","Mon May 10 20:00:13 PDT 2021","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","Jesse Ball Dupont Park, Jacksonville, Florida","The is a tree called the Treaty Oak tree which is a truly remarkable tree!","historical landmark","Australia","Yes_Visited","Yes_Like","Validate_Yes","Reccomend"
"3OPLMF3EV92JE99FXP9O9WEUKOBNLZ","3BNVQ7CWEROWLBZM54TF1SQFM4H37Q","Answer a short survey about a tourist location in your state.","Answer four multiple choice questions about a ""hidden gem"" tourist spot.","survey, attractions, locations","$0.03","Fri May 07 15:35:00 PDT 2021","10","BatchId:4434683;OriginalHitTemplateId:928390912;","3600","259200","Fri May 14 15:35:00 PDT 2021","","","3H7XDTSHKH6V1V1M418XH6H06MEGW4","A34AQDMF5GVHVY","Submitted","Fri May 07 20:19:16 PDT 2021","Fri May 07 20:19:34 PDT 2021","Mon May 10 20:19:34 PDT 2021","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","Jesse Ball Dupont Park, Jacksonville, Florida","The is a tree called the Treaty Oak tree which is a truly remarkable tree!","historical landmark","Australia","No_Unheard","Yes_Like","Validate_No","Not_Reccomend"
"3OPLMF3EV92JE99FXP9O9WEUKOBNLZ","3BNVQ7CWEROWLBZM54TF1SQFM4H37Q","Answer a short survey about a tourist location in your state.","Answer four multiple choice questions about a ""hidden gem"" tourist spot.","survey, attractions, locations","$0.03","Fri May 07 15:35:00 PDT 2021","10","BatchId:4434683;OriginalHitTemplateId:928390912;","3600","259200","Fri May 14 15:35:00 PDT 2021","","","3IKZ72A5B9VZ01WD1GBS324XCVMFNP","A1SNTKLZ3BMCPL","Submitted","Fri May 07 23:22:58 PDT 2021","Fri May 07 23:23:12 PDT 2021","Mon May 10 23:23:12 PDT 2021","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","Jesse Ball Dupont Park, Jacksonville, Florida","The is a tree called the Treaty Oak tree which is a truly remarkable tree!","historical landmark","Australia","No_Unheard","Yes_Like","Validate_No","Not_Reccomend"
"3OPLMF3EV92JE99FXP9O9WEUKOBNLZ","3BNVQ7CWEROWLBZM54TF1SQFM4H37Q","Answer a short survey about a tourist location in your state.","Answer four multiple choice questions about a ""hidden gem"" tourist spot.","survey, attractions, locations","$0.03","Fri May 07 15:35:00 PDT 2021","10","BatchId:4434683;OriginalHitTemplateId:928390912;","3600","259200","Fri May 14 15:35:00 PDT 2021","","","3R6BYFZZPCR4CVAH3MY114VVEBJXFI","A34QAG4LOOPSXR","Submitted","Sat May 08 14:15:54 PDT 2021","Sat May 08 14:16:05 PDT 2021","Tue May 11 14:16:05 PDT 2021","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","Jesse Ball Dupont Park, Jacksonville, Florida","The is a tree called the Treaty Oak tree which is a truly remarkable tree!","historical landmark","Australia","No_Unheard","No_Dont_Like","Validate_No","Not_Reccomend"
"3OPLMF3EV92JE99FXP9O9WEUKOBNLZ","3BNVQ7CWEROWLBZM54TF1SQFM4H37Q","Answer a short survey about a tourist location in your state.","Answer four multiple choice questions about a ""hidden gem"" tourist spot.","survey, attractions, locations","$0.03","Fri May 07 15:35:00 PDT 2021","10","BatchId:4434683;OriginalHitTemplateId:928390912;","3600","259200","Fri May 14 15:35:00 PDT 2021","","","3STRJBFXO168B0TBZNO1SE2U98NKTT","A1NV38388A2ADR","Submitted","Fri May 07 18:01:41 PDT 2021","Fri May 07 18:01:50 PDT 2021","Mon May 10 18:01:50 PDT 2021","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","Jesse Ball Dupont Park, Jacksonville, Florida","The is a tree called the Treaty Oak tree which is a truly remarkable tree!","historical landmark","Australia","No_Not_Visited","Yes_Like","Validate_No","Reccomend"
"3OPLMF3EV92JE99FXP9O9WEUKOBNLZ","3BNVQ7CWEROWLBZM54TF1SQFM4H37Q","Answer a short survey about a tourist location in your state.","Answer four multiple choice questions about a ""hidden gem"" tourist spot.","survey, attractions, locations","$0.03","Fri May 07 15:35:00 PDT 2021","10","BatchId:4434683;OriginalHitTemplateId:928390912;","3600","259200","Fri May 14 15:35:00 PDT 2021","","","3Y9N9SS8L3QVYDP7SRWN6O36V0J3DO","A2H96F2UOLQBFW","Submitted","Fri May 07 18:22:52 PDT 2021","Fri May 07 18:23:08 PDT 2021","Mon May 10 18:23:08 PDT 2021","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","Jesse Ball Dupont Park, Jacksonville, Florida","The is a tree called the Treaty Oak tree which is a truly remarkable tree!","historical landmark","Australia","No_Unheard","No_Dont_Like","Validate_No","Not_Reccomend"
"30EMX9PEWOY5AGJ2KLE9TQBLINEKS5","3BNVQ7CWEROWLBZM54TF1SQFM4H37Q","Answer a short survey about a tourist location in your state.","Answer four multiple choice questions about a ""hidden gem"" tourist spot.","survey, attractions, locations","$0.03","Fri May 07 15:35:00 PDT 2021","10","BatchId:4434683;OriginalHitTemplateId:928390912;","3600","259200","Fri May 14 15:35:00 PDT 2021","","","39ASUFLU62MC6HAL8BEVJMAV2A3XEZ","A34QAG4LOOPSXR","Submitted","Sat May 08 14:02:15 PDT 2021","Sat May 08 14:02:44 PDT 2021","Tue May 11 14:02:44 PDT 2021","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","Indian Rocks Beach, Largo, Florida","I recommend this because this is not a crowded beach. It is very secluded at anytime. You can actually park for free at the nature preserve across the street and walk over. The beach is very nice with pretty blue water.","waterfront","United Kingdom","Yes_Visited","Yes_Like","Validate_No","Reccomend"
"30EMX9PEWOY5AGJ2KLE9TQBLINEKS5","3BNVQ7CWEROWLBZM54TF1SQFM4H37Q","Answer a short survey about a tourist location in your state.","Answer four multiple choice questions about a ""hidden gem"" tourist spot.","survey, attractions, locations","$0.03","Fri May 07 15:35:00 PDT 2021","10","BatchId:4434683;OriginalHitTemplateId:928390912;","3600","259200","Fri May 14 15:35:00 PDT 2021","","","3DI28L7YXFT4GGPS1ITOOD6UXTI1E1","A2THPUS5RA1DZP","Submitted","Sat May 08 06:31:44 PDT 2021","Sat May 08 06:32:02 PDT 2021","Tue May 11 06:32:02 PDT 2021","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","Indian Rocks Beach, Largo, Florida","I recommend this because this is not a crowded beach. It is very secluded at anytime. You can actually park for free at the nature preserve across the street and walk over. The beach is very nice with pretty blue water.","waterfront","United Kingdom","Yes_Visited","Yes_Like","Validate_Yes","Reccomend"
