"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.location_label","Input.location_description","Input.location_type","Input.random_country","Answer.Q1Answer","Answer.Q2Answer","Answer.Q3Answer","Answer.Q4Answer","Approve","Reject"
"3JMQI2OLG3K0GXLNK8B0QJ6PBF9DN9","3WSO80OI86KGIS7S9CZ8U20MVOIL42","Answer a short survey about a tourist location in your state.","Answer four multiple choice questions about a ""hidden gem"" tourist spot.","survey, attractions, locations","$0.03","Fri May 07 15:34:04 PDT 2021","10","BatchId:4434682;OriginalHitTemplateId:928390912;","3600","259200","Fri May 14 15:34:04 PDT 2021","","","3180JW2OT9RBFEC3G66ROJW3EH0J53","A1T39Y3JB5A3XP","Submitted","Fri May 07 22:28:31 PDT 2021","Fri May 07 22:31:30 PDT 2021","Mon May 10 22:31:30 PDT 2021","","","","179","0% (0/0)","0% (0/0)","0% (0/0)","Menakshi Temple, Pearland, Texas","So they can learn about hinduism and see how it is.","other","Australia","No_Unheard","Yes_Like","Validate_No","Reccomend"
"3JMQI2OLG3K0GXLNK8B0QJ6PBF9DN9","3WSO80OI86KGIS7S9CZ8U20MVOIL42","Answer a short survey about a tourist location in your state.","Answer four multiple choice questions about a ""hidden gem"" tourist spot.","survey, attractions, locations","$0.03","Fri May 07 15:34:04 PDT 2021","10","BatchId:4434682;OriginalHitTemplateId:928390912;","3600","259200","Fri May 14 15:34:04 PDT 2021","","","39LOEL67OXKJHITGBJL7KWP5KB3383","A36W1PIV68AE5K","Submitted","Sat May 08 07:48:15 PDT 2021","Sat May 08 07:48:26 PDT 2021","Tue May 11 07:48:26 PDT 2021","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","Menakshi Temple, Pearland, Texas","So they can learn about hinduism and see how it is.","other","Australia","No_Unheard","Yes_Like","Validate_No","Reccomend"
"3JMQI2OLG3K0GXLNK8B0QJ6PBF9DN9","3WSO80OI86KGIS7S9CZ8U20MVOIL42","Answer a short survey about a tourist location in your state.","Answer four multiple choice questions about a ""hidden gem"" tourist spot.","survey, attractions, locations","$0.03","Fri May 07 15:34:04 PDT 2021","10","BatchId:4434682;OriginalHitTemplateId:928390912;","3600","259200","Fri May 14 15:34:04 PDT 2021","","","3EFE17QCRHKGUAFO42GE5HQGF7PSHQ","A13CAAOJ5GP4UQ","Submitted","Fri May 07 16:21:12 PDT 2021","Fri May 07 16:21:24 PDT 2021","Mon May 10 16:21:24 PDT 2021","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","Menakshi Temple, Pearland, Texas","So they can learn about hinduism and see how it is.","other","Australia","No_Not_Visited","Yes_Like","Validate_No","Not_Reccomend"
"3JMQI2OLG3K0GXLNK8B0QJ6PBF9DN9","3WSO80OI86KGIS7S9CZ8U20MVOIL42","Answer a short survey about a tourist location in your state.","Answer four multiple choice questions about a ""hidden gem"" tourist spot.","survey, attractions, locations","$0.03","Fri May 07 15:34:04 PDT 2021","10","BatchId:4434682;OriginalHitTemplateId:928390912;","3600","259200","Fri May 14 15:34:04 PDT 2021","","","3EJJQNKU9WK4TVFBPDG9F7LKT7JHR8","A25EVN04BC2KJ6","Submitted","Fri May 07 21:47:25 PDT 2021","Fri May 07 21:52:08 PDT 2021","Mon May 10 21:52:08 PDT 2021","","","","283","0% (0/0)","0% (0/0)","0% (0/0)","Menakshi Temple, Pearland, Texas","So they can learn about hinduism and see how it is.","other","Australia","No_Not_Visited","Yes_Like","Validate_No","Reccomend"
"3JMQI2OLG3K0GXLNK8B0QJ6PBF9DN9","3WSO80OI86KGIS7S9CZ8U20MVOIL42","Answer a short survey about a tourist location in your state.","Answer four multiple choice questions about a ""hidden gem"" tourist spot.","survey, attractions, locations","$0.03","Fri May 07 15:34:04 PDT 2021","10","BatchId:4434682;OriginalHitTemplateId:928390912;","3600","259200","Fri May 14 15:34:04 PDT 2021","","","3FFJ6VRIL63GPW6W1IFFVNLCKTQI0T","A6M9Q8ZUTWIRY","Submitted","Fri May 07 16:52:41 PDT 2021","Fri May 07 16:53:10 PDT 2021","Mon May 10 16:53:10 PDT 2021","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","Menakshi Temple, Pearland, Texas","So they can learn about hinduism and see how it is.","other","Australia","Yes_Visited","Yes_Like","Validate_No","Reccomend"
"3JMQI2OLG3K0GXLNK8B0QJ6PBF9DN9","3WSO80OI86KGIS7S9CZ8U20MVOIL42","Answer a short survey about a tourist location in your state.","Answer four multiple choice questions about a ""hidden gem"" tourist spot.","survey, attractions, locations","$0.03","Fri May 07 15:34:04 PDT 2021","10","BatchId:4434682;OriginalHitTemplateId:928390912;","3600","259200","Fri May 14 15:34:04 PDT 2021","","","3IO1LGZLKECIE1GYULJ5RZ1PU10685","A3530BDWB1BQIM","Submitted","Sat May 08 06:31:29 PDT 2021","Sat May 08 06:31:50 PDT 2021","Tue May 11 06:31:50 PDT 2021","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","Menakshi Temple, Pearland, Texas","So they can learn about hinduism and see how it is.","other","Australia","No_Unheard","Yes_Like","Validate_No","Reccomend"
"3HFWPF5ALDYZEIBVZFMAC4UJ71S3SD","3WSO80OI86KGIS7S9CZ8U20MVOIL42","Answer a short survey about a tourist location in your state.","Answer four multiple choice questions about a ""hidden gem"" tourist spot.","survey, attractions, locations","$0.03","Fri May 07 15:34:04 PDT 2021","10","BatchId:4434682;OriginalHitTemplateId:928390912;","3600","259200","Fri May 14 15:34:04 PDT 2021","","","31LVTDXBLCP6FRY1GYV77ZERAPHLRA","A36W1PIV68AE5K","Submitted","Sat May 08 07:46:00 PDT 2021","Sat May 08 07:46:23 PDT 2021","Tue May 11 07:46:23 PDT 2021","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","Carver Museum, Austin, Texas","It's very big on African American heritage or as you can culture. We learn alot from the carver library people have shows and watch movies there also about our culture.","other","United Kingdom","Yes_Visited","Yes_Like","Validate_No","Reccomend"
"3HFWPF5ALDYZEIBVZFMAC4UJ71S3SD","3WSO80OI86KGIS7S9CZ8U20MVOIL42","Answer a short survey about a tourist location in your state.","Answer four multiple choice questions about a ""hidden gem"" tourist spot.","survey, attractions, locations","$0.03","Fri May 07 15:34:04 PDT 2021","10","BatchId:4434682;OriginalHitTemplateId:928390912;","3600","259200","Fri May 14 15:34:04 PDT 2021","","","32SCWG5HIMJ3KTFFG2LGDLWFJCUP64","A1PGR1FZAOVF6U","Submitted","Sat May 08 11:51:34 PDT 2021","Sat May 08 11:52:37 PDT 2021","Tue May 11 11:52:37 PDT 2021","","","","63","0% (0/0)","0% (0/0)","0% (0/0)","Carver Museum, Austin, Texas","It's very big on African American heritage or as you can culture. We learn alot from the carver library people have shows and watch movies there also about our culture.","other","United Kingdom","No_Not_Visited","Yes_Like","Validate_No","Reccomend"
"3HFWPF5ALDYZEIBVZFMAC4UJ71S3SD","3WSO80OI86KGIS7S9CZ8U20MVOIL42","Answer a short survey about a tourist location in your state.","Answer four multiple choice questions about a ""hidden gem"" tourist spot.","survey, attractions, locations","$0.03","Fri May 07 15:34:04 PDT 2021","10","BatchId:4434682;OriginalHitTemplateId:928390912;","3600","259200","Fri May 14 15:34:04 PDT 2021","","","354P56DE9PIJ1L9CRTU2E41M14TS7O","A13CAAOJ5GP4UQ","Submitted","Fri May 07 16:20:55 PDT 2021","Fri May 07 16:21:08 PDT 2021","Mon May 10 16:21:08 PDT 2021","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","Carver Museum, Austin, Texas","It's very big on African American heritage or as you can culture. We learn alot from the carver library people have shows and watch movies there also about our culture.","other","United Kingdom","No_Unheard","Yes_Like","Validate_No","Reccomend"
"3HFWPF5ALDYZEIBVZFMAC4UJ71S3SD","3WSO80OI86KGIS7S9CZ8U20MVOIL42","Answer a short survey about a tourist location in your state.","Answer four multiple choice questions about a ""hidden gem"" tourist spot.","survey, attractions, locations","$0.03","Fri May 07 15:34:04 PDT 2021","10","BatchId:4434682;OriginalHitTemplateId:928390912;","3600","259200","Fri May 14 15:34:04 PDT 2021","","","37Z929RLGEN6ZJ6J4WX3J0T4Q2QTS9","A6M9Q8ZUTWIRY","Submitted","Fri May 07 16:59:39 PDT 2021","Fri May 07 16:59:59 PDT 2021","Mon May 10 16:59:59 PDT 2021","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","Carver Museum, Austin, Texas","It's very big on African American heritage or as you can culture. We learn alot from the carver library people have shows and watch movies there also about our culture.","other","United Kingdom","Yes_Visited","Yes_Like","Validate_No","Reccomend"
